dataset,num_and_cat,explain_instance,rule_lux_ablation,rule_lux_pure,rule_lux_proba,rule_lux_shap,rule_EXPLAN,rule_LORE,rule_Anchor
wine-quality-red,./data/numerical_only/balanced,"[[ 2.51665175  0.40322901  1.12470036  0.18531173 -0.26496041 -1.03997712
  -0.8352672   1.40629637 -1.10868998 -0.52019345  0.91709887]]","{'free_sulfur_dioxide': ['<-0.8965309858322144'], 'alcohol': ['>=-0.7255779802799225'], 'sulphates': ['<-0.195621520280838', '>=-0.7857522666454315'], 'density': ['>=0.5821250677108765']}",{},{},"{'chlorides': ['<-0.17994552105665207'], 'free_sulfur_dioxide': ['<-1.0121894776821136'], 'sulphates': ['<-0.5118775367736816'], 'residual_sugar': ['>=0.15406091511249542'], 'citric_acid': ['>=-0.8657413423061371'], 'alcohol': ['<0.9338159263134003', '>=0.44137002527713776'], 'volatile_acidity': ['>=0.3322896361351013']}","{'chlorides': ['>=-0.3145751506090164'], 'sulphates': ['<-0.4022163450717926'], 'citric_acid': ['>=0.6168406903743744'], 'fixed_acidity': ['>=0.5640803873538971'], 'density': ['>=-0.29014505445957184'], 'volatile_acidity': ['<1.4379318952560425', '>=-0.5464720129966736'], 'pH': ['<-0.07027233019471169']}","{'chlorides': ['<-0.05161266401410103'], 'free_sulfur_dioxide': ['<-0.9921617209911346'], 'sulphates': ['<-0.3875707536935806'], 'residual_sugar': ['>=-0.49228498339653015'], 'citric_acid': ['>=-1.5477648973464966'], 'fixed_acidity': ['>=2.3730190992355347'], 'alcohol': ['<1.5965616703033447'], 'volatile_acidity': ['<1.797316551208496', '>=-0.741998702287674'], 'total_sulfur_dioxide': ['<0.3188624680042267']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.24109439  0.0959728  -1.08336951  1.03668525 -0.00991575  1.06389977
   0.44190942 -0.13074334  0.3167512   0.06993732  0.26002813]]","{'alcohol': ['>=-0.16237449273467064'], 'total_sulfur_dioxide': ['<0.8068170249462128']}",{},{},"{'alcohol': ['<0.8241846561431885', '>=-0.1364104375243187'], 'free_sulfur_dioxide': ['<1.284484088420868', '>=-0.12450205907225609'], 'total_sulfur_dioxide': ['<1.450668454170227']}","{'chlorides': ['>=-0.1905510351061821'], 'sulphates': ['<0.8273727595806122', '>=-0.3435143381357193'], 'residual_sugar': ['<1.0721591114997864'], 'alcohol': ['>=-0.4889802634716034'], 'volatile_acidity': ['<1.213926613330841', '>=-0.044520722702145576'], 'pH': ['>=-1.2706719636917114']}","{'free_sulfur_dioxide': ['>=-1.1834232211112976'], 'alcohol': ['>=0.25482457876205444'], 'sulphates': ['>=-1.3730531930923462'], 'citric_acid': ['<1.015825092792511'], 'density': ['<1.2684928178787231'], 'pH': ['<1.814180612564087', '>=-1.5660877227783203'], 'total_sulfur_dioxide': ['<0.7625749707221985', '>=-1.5433164834976196']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 1.82721521 -1.94309115  1.22740129  1.03668525  0.35139753 -1.13560789
  -0.71363133  1.51229911 -0.20159105  1.84032963 -0.30317536]]","{'density': ['>=0.6377765238285065'], 'citric_acid': ['<2.2800856828689575'], 'fixed_acidity': ['>=1.7984886765480042']}",{},{},"{'free_sulfur_dioxide': ['< -3.002863116457734 * fixed_acidity+5.937666539243279', '< 1.6469758234955565 * sulphates+-2.8191292114992623'], 'alcohol': ['>=-0.3050222843885422'], 'sulphates': ['>=0.7698971331119537'], 'total_sulfur_dioxide': ['<-0.6815329790115356'], 'residual_sugar': ['<1.2428773045539856'], 'citric_acid': ['<1.8633570075035095'], 'density': ['>=0.9347200989723206'], 'volatile_acidity': ['<-1.4948171973228455'], 'pH': ['<0.39151209592819214']}","{'chlorides': ['<1.7222626209259033'], 'sulphates': ['>=0.1300889030098915'], 'residual_sugar': ['<2.0977513790130615'], 'fixed_acidity': ['<1.8346620202064514', '>=0.8217869400978088'], 'alcohol': ['<0.07930517569184303', '>=-0.8194452226161957'], 'density': ['>=-0.7364887595176697'], 'pH': ['<1.1117294430732727']}","{'free_sulfur_dioxide': ['<0.21730663627386093'], 'sulphates': ['>=1.0864651203155518'], 'total_sulfur_dioxide': ['>=-1.6750511527061462'], 'citric_acid': ['<1.971983015537262'], 'density': ['>=0.4151707738637924'], 'alcohol': ['<0.4762437045574188'], 'pH': ['<1.5802104473114014']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-1.56251441 -1.21684919  0.50849482 -0.80795737 -0.28621413 -0.37056175
   1.50622328 -0.7137584   0.05758008 -0.46118037 -1.1479806 ]]","{'alcohol': ['<-0.4439762383699417'], 'sulphates': ['<0.45352232456207275'], 'total_sulfur_dioxide': ['>=0.24425114691257477']}",{},{},"{'alcohol': ['<-0.7717638909816742'], 'volatile_acidity': ['>=-2.9869695901870728'], 'fixed_acidity': ['<-1.2173132300376892']}","{'alcohol': ['<0.12435369566082954'], 'fixed_acidity': ['<1.445428192615509'], 'density': ['>=-1.06356742978096'], 'total_sulfur_dioxide': ['>=1.2566174268722534']}","{'sulphates': ['<-0.4512088745832443'], 'fixed_acidity': ['<-0.27136924117803574'], 'alcohol': ['<0.3461160808801651'], 'total_sulfur_dioxide': ['>=0.6073297262191772']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.75817179  0.23563472 -1.39147228 -0.38227061  2.17921762 -0.37056175
  -0.04463405  0.00706022 -0.0072127  -0.34315421 -0.96024611]]","{'alcohol': ['<-0.6317107379436493'], 'sulphates': ['<-0.2546345889568329']}",{},{},"{'free_sulfur_dioxide': ['>=-0.4183771312236786'], 'alcohol': ['<-0.6784624457359314'], 'density': ['>=-1.5167291760444641'], 'volatile_acidity': ['>=-0.1466398984193802']}","{'chlorides': ['>=1.0838274955749512'], 'alcohol': ['<-0.5780053436756134'], 'sulphates': ['<0.7780942618846893'], 'density': ['>=-0.014140327461063862'], 'volatile_acidity': ['<0.4605872631072998']}","{'alcohol': ['<-0.3604205548763275'], 'citric_acid': ['<2.144425392150879'], 'fixed_acidity': ['<-0.09023545123636723'], 'density': ['>=-2.0083451867103577'], 'volatile_acidity': ['>=-0.9467804729938507']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 0.44834214 -0.93752536  0.61119574 -0.5241662  -0.58376624  0.49011516
   0.25945562 -0.95226457 -0.84951886  0.95513348  0.54162988]]","{'chlorides': ['<-0.2543335482478142'], 'sulphates': ['<1.2797054052352905'], 'fixed_acidity': ['<0.5057951807975769'], 'alcohol': ['<1.1517670154571533', '>=0.11922725662589073'], 'total_sulfur_dioxide': ['>=-0.6224044263362885']}",{},{},"{'chlorides': ['<-0.35794544219970703'], 'free_sulfur_dioxide': ['>= -4.791657442214599 * sulphates+2.3920260639776845'], 'alcohol': ['>=-0.12120464444160461'], 'residual_sugar': ['>=-0.878018319606781'], 'citric_acid': ['<0.6150245070457458'], 'fixed_acidity': ['>=0.2932189255952835'], 'density': ['<-0.8387677669525146'], 'pH': ['>=-0.8773683905601501'], 'volatile_acidity': ['<-0.7845955789089203'], 'total_sulfur_dioxide': ['<0.3058293014764786']}",{},"{'chlorides': ['<-0.5721249580383301'], 'sulphates': ['>=0.10685642063617706'], 'citric_acid': ['>=-0.5368325412273407'], 'fixed_acidity': ['>=0.11556401476264'], 'alcohol': ['>=0.07322171330451965'], 'density': ['<-0.3920433223247528'], 'volatile_acidity': ['<0.009693322703242302']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-1.44760832  0.45909378 -0.82661719 -0.5241662  -0.45624391  0.20322286
  -0.56158649 -1.01586621  1.54781404  0.01092425  0.44776263]]","{'alcohol': ['>=-0.25624173879623413'], 'density': ['<-0.21024539321660995']}",{},{},"{'free_sulfur_dioxide': ['>=-0.5001334100961685'], 'sulphates': ['<0.21350569278001785', '>=-0.4326038658618927'], 'density': ['>=-1.4460097551345825'], 'alcohol': ['>=-0.06943555548787117'], 'volatile_acidity': ['>=-2.5785528421401978'], 'pH': ['<3.010581612586975']}","{'chlorides': ['<1.0446249842643738'], 'alcohol': ['>=-0.0925331749022007'], 'sulphates': ['>=-0.195621520280838'], 'residual_sugar': ['<0.09412700682878494'], 'fixed_acidity': ['<0.7591463923454285'], 'density': ['>=-2.279566764831543'], 'volatile_acidity': ['>=-0.3801940679550171']}","{'alcohol': ['>=-0.08467436209321022'], 'sulphates': ['>=-0.903778463602066'], 'fixed_acidity': ['<0.14894714951515198'], 'density': ['<0.3183252364397049'], 'volatile_acidity': ['<2.6035557985305786'], 'total_sulfur_dioxide': ['<0.6091587543487549']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.58581266  0.29149948  0.14904159 -0.09847944 -0.28621413 -0.08366945
   0.25945562  0.02826077  0.96467901 -0.40216729 -0.20930812]]","{'alcohol': ['>=-0.4439762383699417'], 'free_sulfur_dioxide': ['>=-0.13148483261466026']}",{},{},"{'free_sulfur_dioxide': ['<0.24917715042829514'], 'sulphates': ['<-0.26712729036808014'], 'residual_sugar': ['<1.8995503187179565'], 'density': ['>=-0.22658591717481613'], 'alcohol': ['<0.657311350107193', '< -0.615271884502194 * sulphates+0.744532118236662'], 'pH': ['>=0.31948892772197723']}","{'fixed_acidity': ['<-0.06617936864495277'], 'sulphates': ['<-0.195621520280838'], 'residual_sugar': ['<0.6109984992071986'], 'density': ['>=-0.8288032710552216'], 'alcohol': ['<0.06537694111466408', '>=-0.3919072151184082']}","{'alcohol': ['<0.17000899463891983'], 'sulphates': ['<-0.28656354546546936'], 'citric_acid': ['>=-0.5143997371196747'], 'fixed_acidity': ['<0.474839448928833'], 'density': ['>=-1.286246120929718'], 'pH': ['>=0.8538934290409088'], 'total_sulfur_dioxide': ['>=-0.6573807001113892']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.87307788  0.17976995 -0.26176211 -0.5241662  -0.28621413 -0.08366945
  -0.68322236 -1.25437237  0.57592232  0.95513348  0.72936437]]",{'alcohol': ['<0.8701652586460114']},{},{},"{'alcohol': ['>=-0.021868797950446606'], 'citric_acid': ['>=-0.4756970554590225'], 'density': ['<-0.2579466328024864'], 'volatile_acidity': ['>=-0.4380055367946625']}","{'chlorides': ['<4.455506682395935'], 'free_sulfur_dioxide': ['<1.0545822381973267'], 'sulphates': ['>=-0.3608397841453552'], 'citric_acid': ['>=-0.3187083899974823'], 'fixed_acidity': ['<0.046986063942313194'], 'alcohol': ['<0.7361549735069275', '>=-0.20444531738758087'], 'volatile_acidity': ['<0.7945296764373779'], 'pH': ['<1.9041743278503418']}","{'sulphates': ['>=0.08631042018532753'], 'fixed_acidity': ['<1.1090370416641235'], 'alcohol': ['>=-0.8194452226161957'], 'volatile_acidity': ['>=-0.6577520966529846'], 'total_sulfur_dioxide': ['<0.7247553467750549', '>=-1.6485649347305298']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.01128221 -1.49617302  0.76524713 -0.38227061 -0.1586918  -0.46619252
  -0.59199546  0.34626898 -0.65514052  0.83710732 -0.96024611]]","{'chlorides': ['>=-0.3287215679883957'], 'sulphates': ['>=-0.07759536989033222'], 'fixed_acidity': ['>=-0.35600047558546066'], 'alcohol': ['<-0.6317107379436493'], 'pH': ['>=-0.7523296773433685']}",{},{},"{'sulphates': ['>=-0.20745236426591873'], 'fixed_acidity': ['<0.5916615426540375'], 'alcohol': ['<0.5885635018348694', '>=-2.1133567094802856'], 'volatile_acidity': ['<-0.8918185532093048']}","{'chlorides': ['<0.8567744791507721'], 'sulphates': ['>=0.1314074993133545'], 'residual_sugar': ['<0.2269284352660179'], 'citric_acid': ['<0.9963242411613464'], 'fixed_acidity': ['<0.8493219017982483'], 'alcohol': ['<1.2971943616867065'], 'density': ['>=-0.09993789717555046'], 'total_sulfur_dioxide': ['<1.8559263944625854']}","{'sulphates': ['>=-0.11496817320585251'], 'total_sulfur_dioxide': ['<0.7612035870552063'], 'fixed_acidity': ['>=-1.3173745274543762'], 'alcohol': ['<0.9756631553173065', '>=-1.549266517162323'], 'volatile_acidity': ['<0.26356710493564606'], 'pH': ['>=-0.9082351624965668']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.6432657   0.59875569 -1.03201904  0.04341614 -0.22245296  0.01196132
   1.2021336   0.38867008  1.28864292 -0.69723268 -0.67864436]]",{'total_sulfur_dioxide': ['>=-0.151065431535244']},{},{},"{'alcohol': ['<1.7619041204452515'], 'total_sulfur_dioxide': ['>=0.8392638862133026']}","{'chlorides': ['>=-0.6558353304862976'], 'sulphates': ['<0.299516886472702'], 'density': ['>=-0.5923798680305481'], 'total_sulfur_dioxide': ['>=1.1713610291481018']}","{'alcohol': ['<-0.012567995698191226'], 'sulphates': ['<0.017497672233730555'], 'fixed_acidity': ['<3.407173991203308'], 'density': ['>=-1.8458120226860046'], 'total_sulfur_dioxide': ['>=0.170711487531662']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 1.08032563 -1.32857872  1.12470036  0.04341614 -0.60501996 -1.03997712
  -1.017721    0.45227172 -1.69182501  0.48302886  0.07229363]]","{'alcohol': ['<0.4008290022611618', '>=-0.8194452226161957'], 'sulphates': ['>=-0.549699991941452']}",{},{},"{'free_sulfur_dioxide': ['<0.4926317632198334'], 'sulphates': ['>=0.06263729557394981'], 'residual_sugar': ['<1.051310420036316'], 'density': ['>=-0.14468899369239807'], 'alcohol': ['<0.4505786895751953', '>=-0.27948006987571716'], 'volatile_acidity': ['>=-1.5771155953407288'], 'total_sulfur_dioxide': ['>=-2.110043168067932']}","{'chlorides': ['<2.060111701488495'], 'fixed_acidity': ['>=-0.6476213037967682'], 'sulphates': ['>=-0.2852920591831207'], 'residual_sugar': ['<4.974180698394775'], 'density': ['>=0.1862482652068138'], 'alcohol': ['<0.07245102152228355', '>=-0.9659042656421661'], 'volatile_acidity': ['<-0.2692612111568451']}","{'free_sulfur_dioxide': ['<1.4117106199264526'], 'sulphates': ['>=-0.2546345889568329'], 'residual_sugar': ['<0.20084689557552338'], 'citric_acid': ['>=-0.8522924184799194'], 'density': ['>=-0.2879391610622406'], 'alcohol': ['<0.842336118221283', '>=-0.8686789870262146'], 'pH': ['<1.3210393190383911'], 'total_sulfur_dioxide': ['<1.3031729459762573']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 1.82721521 -0.99339013  1.12470036  0.5400507  -0.37122902 -0.56182328
  -0.28790579  1.8833087   0.05758008  1.48625117  0.54162988]]","{'chlorides': ['<0.6808302104473114'], 'sulphates': ['<1.899342656135559', '>=0.6305615603923798'], 'citric_acid': ['>=0.9449737668037415'], 'alcohol': ['<0.8701652586460114', '>=0.3069617450237274'], 'volatile_acidity': ['<-0.9095929563045502']}",{},{},"{'free_sulfur_dioxide': ['<0.5305109024047852'], 'sulphates': ['>=0.6847965717315674'], 'residual_sugar': ['<1.0330155491828918'], 'citric_acid': ['<1.7868366837501526'], 'fixed_acidity': ['<3.935642957687378', '>=1.6515715718269348'], 'density': ['>=1.0403127670288086'], 'volatile_acidity': ['>=-1.138369619846344'], 'total_sulfur_dioxide': ['>=-1.4243098497390747']}","{'chlorides': ['<0.7978513836860657'], 'sulphates': ['>=-0.10708893835544586'], 'residual_sugar': ['<1.0726048350334167'], 'density': ['>=1.755066692829132'], 'alcohol': ['>=-0.16237448900938034'], 'volatile_acidity': ['>=-1.1129019856452942'], 'pH': ['<1.6272181272506714']}","{'sulphates': ['>=0.0397981945425272'], 'residual_sugar': ['<1.3749336004257202'], 'density': ['>=1.114788830280304'], 'total_sulfur_dioxide': ['<2.4817802906036377']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 1.13777868  0.01217565  1.0733499  -0.02753165 -0.52000507 -0.94434636
  -0.65281339  1.61830185 -1.23827555 -0.40216729 -1.05411336]]","{'sulphates': ['<-0.195621520280838'], 'volatile_acidity': ['>=-0.574404388666153']}",{},{},"{'alcohol': ['<-0.636836051940918'], 'sulphates': ['<-0.05355740711092949'], 'pH': ['>=-1.5015587210655212']}","{'chlorides': ['<1.2789767980575562'], 'sulphates': ['<-0.19234951585531235', '>=-0.46182772517204285'], 'residual_sugar': ['<5.959024429321289', '>=-0.4886923134326935'], 'fixed_acidity': ['<1.1937613487243652'], 'density': ['>=0.7278788685798645'], 'volatile_acidity': ['<1.4072321653366089']}","{'alcohol': ['<-0.5946564674377441'], 'sulphates': ['<-0.31364767253398895'], 'pH': ['<0.8034215271472931']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 0.21852997  0.90601191 -1.39147228  0.4691029  -0.07367691 -0.27493098
  -0.40954166  1.30029364  0.3167512  -1.22835037 -0.96024611]]","{'alcohol': ['<-0.4439762383699417'], 'sulphates': ['<0.18796347454190254']}",{},{},"{'alcohol': ['<0.9737734496593475'], 'sulphates': ['<-0.7473089098930359'], 'density': ['>=-0.2579466328024864']}","{'chlorides': ['<0.4682929962873459'], 'free_sulfur_dioxide': ['<1.1139175295829773'], 'sulphates': ['<-0.2855079025030136'], 'density': ['>=0.23993081599473953'], 'alcohol': ['<-0.25624173879623413'], 'volatile_acidity': ['<0.9632354080677032', '>=-1.6637672781944275']}","{'sulphates': ['<-0.6087130606174469'], 'residual_sugar': ['>=-1.0295626521110535'], 'density': ['>=-0.2027958482503891'], 'alcohol': ['<0.8654235601425171']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 1.88466826 -0.65820153  1.38145268 -0.73700958  0.16011403  0.58574593
  -0.16626992  0.3197683  -1.88620336  0.60105502 -0.49090986]]","{'alcohol': ['<0.11922725662589073', '>=-0.7255779802799225'], 'sulphates': ['>=-0.549699991941452'], 'total_sulfur_dioxide': ['<0.44190941751003265']}",{},{},"{'chlorides': ['>= 2.0959935202345363 * fixed_acidity+-4.384700535590381'], 'free_sulfur_dioxide': ['<0.6188122928142548'], 'alcohol': ['<0.07974158972501755', '>=-0.5944284796714783'], 'sulphates': ['>=0.4595329165458679'], 'residual_sugar': ['<-0.467999204993248'], 'citric_acid': ['<1.5884725451469421'], 'density': ['>=-0.001920567825436592'], 'volatile_acidity': ['>=-1.0981365442276'], 'pH': ['<-1.2076789736747742']}","{'sulphates': ['>=-0.22335751354694366'], 'citric_acid': ['>=0.7395718991756439'], 'density': ['>=0.28205765783786774'], 'alcohol': ['<0.6370530426502228', '>=-0.5378434956073761'], 'volatile_acidity': ['<-0.12748626433312893', '>=-0.8327655792236328']}","{'free_sulfur_dioxide': ['<0.645792543888092'], 'alcohol': ['>=-0.5984137058258057'], 'sulphates': ['>=0.33595438301563263'], 'residual_sugar': ['<-0.34247924387454987'], 'fixed_acidity': ['>=1.620025098323822'], 'density': ['>=-0.19427039474248886'], 'volatile_acidity': ['<0.45909377932548523', '>=-0.741998702287674']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.58581266 -0.90959298  1.12470036 -0.02753165  0.01133798  2.21146898
   1.81031295 -0.07774197  0.3167512   0.71908117  0.54162988]]","{'alcohol': ['>=-0.3501089811325073'], 'total_sulfur_dioxide': ['>=1.4910187721252441']}",{},{},"{'chlorides': ['>=-0.8818586766719818'], 'alcohol': ['<0.7667976915836334'], 'fixed_acidity': ['<0.3621625751256943'], 'density': ['>=-1.0624894499778748'], 'volatile_acidity': ['>=-1.915158748626709'], 'total_sulfur_dioxide': ['>=1.538654863834381']}","{'alcohol': ['>=0.07182242721319199'], 'sulphates': ['>=-0.04665528982877731'], 'density': ['>=-0.33895590901374817'], 'volatile_acidity': ['<0.23719927668571472'], 'total_sulfur_dioxide': ['>=1.7342905402183533']}","{'chlorides': ['>=-1.3816503286361694'], 'alcohol': ['<0.9658113718032837'], 'residual_sugar': ['>=-0.8512577414512634'], 'fixed_acidity': ['<0.9711893200874329'], 'density': ['>=-1.1239532232284546'], 'volatile_acidity': ['>=-1.3058975338935852'], 'total_sulfur_dioxide': ['>=1.4025552868843079']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 0.33343606 -1.38444349  0.91929852 -0.59511399 -0.43499018 -0.84871559
  -1.04812997 -1.69958388 -0.39596939 -0.6382196   1.76190411]]","{'alcohol': ['>=0.02536000683903694'], 'sulphates': ['<-0.2546345889568329']}",{},{},"{'free_sulfur_dioxide': ['>=-1.1825988292694092'], 'alcohol': ['>=1.6125541925430298'], 'sulphates': ['<-0.5429137349128723'], 'citric_acid': ['>=0.7001737058162689'], 'density': ['<-0.6981529295444489', '>=-2.006078004837036'], 'pH': ['<-0.30285562574863434'], 'volatile_acidity': ['>=-1.5530009865760803'], 'total_sulfur_dioxide': ['>=-1.3768613934516907']}","{'free_sulfur_dioxide': ['<-0.22711560130119324'], 'sulphates': ['<-0.2834879159927368'], 'residual_sugar': ['<-0.4886923134326935'], 'alcohol': ['>=0.6253546476364136'], 'volatile_acidity': ['<-1.3057212233543396']}","{'chlorides': ['>=-1.0315391719341278'], 'sulphates': ['<-0.4169430434703827'], 'residual_sugar': ['<0.09641631692647934'], 'citric_acid': ['>=0.5203284174203873'], 'fixed_acidity': ['<0.7539892196655273'], 'alcohol': ['>=1.1196445226669312'], 'total_sulfur_dioxide': ['<2.9879682064056396']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.52835961 -0.21128341 -0.4158135   0.32720732 -0.22245296  0.01196132
  -0.28790579 -0.07774197  0.38154398 -0.87427191  0.07229363]]","{'alcohol': ['>=-0.06850724294781685'], 'free_sulfur_dioxide': ['>=-0.5140079110860825']}",{},{},"{'chlorides': ['>=-1.0534735321998596'], 'free_sulfur_dioxide': ['<0.11237362399697304'], 'sulphates': ['<-0.8150352835655212'], 'residual_sugar': ['<0.755850225687027'], 'fixed_acidity': ['<0.003081049770116806'], 'alcohol': ['<0.16998376697301865', '>=0.0597779992967844'], 'density': ['>=-0.6130557954311371'], 'total_sulfur_dioxide': ['>= 1.2093924893767602 * alcohol+-0.5190854567367442']}","{'chlorides': ['<2.845874786376953'], 'free_sulfur_dioxide': ['<0.7708821296691895'], 'sulphates': ['<-0.49068690836429596'], 'residual_sugar': ['<2.6981858015060425'], 'citric_acid': ['<1.689205527305603'], 'fixed_acidity': ['<0.33749717473983765'], 'density': ['>=-0.6422065496444702'], 'pH': ['<1.9729536175727844', '>=0.32796812057495117']}","{'chlorides': ['<0.9031668305397034'], 'free_sulfur_dioxide': ['<0.25103824585676193'], 'sulphates': ['<-0.4501827359199524'], 'residual_sugar': ['>=-1.5156844854354858'], 'citric_acid': ['>=-0.49283918738365173'], 'density': ['>=-0.22233159840106964'], 'alcohol': ['<1.3847514390945435'], 'pH': ['>=-0.13736113905906677'], 'total_sulfur_dioxide': ['>=-0.725506067276001']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 1.65485608  0.73841761 -0.15906119 -0.02753165 -0.05242319  0.01196132
   0.19863769  1.353295   -1.62703223  0.36500271  0.54162988]]","{'alcohol': ['>=-0.16237449273467064'], 'sulphates': ['>=-0.07759536989033222']}",{},{},"{'alcohol': ['>=-0.007238851161673665'], 'citric_acid': ['<0.6326408088207245'], 'sulphates': ['>=-0.5547983646392822']}","{'alcohol': ['>=-0.21233780682086945'], 'sulphates': ['>=-0.0480888313613832'], 'residual_sugar': ['<1.6004630327224731'], 'density': ['>=0.555624395608902'], 'volatile_acidity': ['<0.8791632354259491', '>=0.07846172153949738']}","{'free_sulfur_dioxide': ['>=-0.8965309858322144'], 'sulphates': ['>=-0.549699991941452'], 'citric_acid': ['>=-1.4222979545593262'], 'fixed_acidity': ['>=-1.3951449990272522'], 'alcohol': ['>=-0.0739542543888092'], 'pH': ['<1.2852352857589722']}",{}
