dataset,num_and_cat,explain_instance,rule_lux_ablation,rule_lux_pure,rule_lux_proba,rule_lux_shap,rule_EXPLAN,rule_LORE,rule_Anchor
volcanoes-e4,./data/numerical_only/balanced,[[-0.59969183  0.33981872 -0.77564319]],{},{},{},"{'V3': ['<0.8908182084560394'], 'V1': ['<0.18923097103834152']}",{},{'V3': ['<0.901465505361557']},{}
volcanoes-e4,./data/numerical_only/balanced,[[-1.42518721 -0.65637833 -0.83593175]],{},{},{},{'V3': ['<0.843136340379715']},{},{'V3': ['<0.869528204202652']},{}
volcanoes-e4,./data/numerical_only/balanced,[[-1.21968414  0.03921189 -0.15355751]],{'V3': ['<0.18659763038158417']},{},{},{'V2': ['<0.21398330479860306']},{},{},{}
volcanoes-e4,./data/numerical_only/balanced,[[-0.70418492  1.3884472  -0.95022775]],{},{},{},{'V3': ['<0.806645929813385']},{},{'V3': ['<1.601344108581543']},{}
volcanoes-e4,./data/numerical_only/balanced,[[-0.74249905 -0.28586294 -0.01304134]],{},{},{},{},{},{},{}
volcanoes-e4,./data/numerical_only/balanced,[[0.33377974 0.85015125 1.10689636]],{},{},{},{},{},"{'V1': ['<0.5847159028053284'], 'V2': ['>=0.5777865052223206']}",{}
volcanoes-e4,./data/numerical_only/balanced,[[-0.77733008 -0.32780808 -0.23941647]],{'V3': ['<0.08793435618281364']},{},{},{'V2': ['>=-0.5610595941543579']},"{'V3': ['<1.2448527812957764'], 'V2': ['<0.09033798053860664']}",{},{}
volcanoes-e4,./data/numerical_only/balanced,[[ 0.98860308 -1.17370172 -0.53595413]],{},{},{},{},{},{'V3': ['<1.260571300983429']},{}
volcanoes-e4,./data/numerical_only/balanced,[[-0.42205358  0.13708388 -0.18898914]],{},{},{},"{'V1': ['<0.18923097103834152'], 'V2': ['<0.21398330479860306']}",{},{},{}
volcanoes-e4,./data/numerical_only/balanced,[[-0.46733392  0.22097416 -0.97409091]],{},{},{},{'V1': ['<0.18923097103834152']},{},{},{}
volcanoes-e4,./data/numerical_only/balanced,[[0.20490493 0.98996838 0.17564707]],{'V3': ['<0.7684994339942932']},{},{},{'V3': ['<0.8989831209182739']},{},{},{}
volcanoes-e4,./data/numerical_only/balanced,[[ 1.35781198 -1.13525201 -1.07481816]],{},{},{},{'V3': ['<0.20731478184461594']},{},{'V3': ['<1.2434948086738586']},{}
volcanoes-e4,./data/numerical_only/balanced,[[ 0.37906008  1.75197174 -0.81622203]],{},{},{},{},{},{'V3': ['<0.9045687913894653']},{}
volcanoes-e4,./data/numerical_only/balanced,[[ 0.91197481 -0.39422121 -1.00731841]],{},{},{},{},{},{'V3': ['<0.940674215555191']},{}
volcanoes-e4,./data/numerical_only/balanced,[[ 0.77961691 -0.30683551  0.90290648]],{'V1': ['>=0.6698991656303406']},{},{},{'V1': ['>=0.6504164636135101']},{},"{'V1': ['>=0.6571013927459717'], 'V2': ['<0.3224037438631058']}",{}
volcanoes-e4,./data/numerical_only/balanced,[[-1.33114343  1.01793181  1.33896655]],"{'V3': ['<2.3849642276763916'], 'V2': ['>=-0.11458694934844971']}",{},{},{},{},"{'V1': ['<0.5148187577724457'], 'V2': ['>=-0.8433837592601776']}",{}
volcanoes-e4,./data/numerical_only/balanced,[[-0.40463807  0.57401242 -0.54860555]],{},{},{},{'V1': ['<0.18923097103834152']},{},{'V3': ['<1.5195239186286926']},{}
volcanoes-e4,./data/numerical_only/balanced,[[ 0.34771215 -0.18449552 -0.8851105 ]],{},{},{},{},{},{'V3': ['<0.7238694727420807']},{}
volcanoes-e4,./data/numerical_only/balanced,[[-1.10822485  1.53175976  1.43764256]],"{'V3': ['>=0.7774114906787872'], 'V2': ['>=0.6666412651538849']}",{},{},{'V1': ['<-0.8069364428520203']},{},{'V2': ['>=-0.3094327300786972']},{}
volcanoes-e4,./data/numerical_only/balanced,[[-1.78394681  0.43069986 -1.02882456]],{},{},{},{},{},{},{}
volcanoes-e4,./data/numerical_only/balanced,[[-1.70383544  0.6089667  -0.03653502]],{},{},{},{},{},{},{}
volcanoes-e4,./data/numerical_only/balanced,[[1.39612611 0.35380044 0.67419982]],{'V3': ['<0.7764559388160706']},{},{},{},{},{'V1': ['>=0.2614486664533615']},{}
volcanoes-e4,./data/numerical_only/balanced,[[ 1.22545407  0.33282787 -0.86756668]],{},{},{},{},"{'V3': ['<3.0914158821105957'], 'V1': ['>=0.5415612459182739']}",{},{}
volcanoes-e4,./data/numerical_only/balanced,[[ 0.48355316 -1.08631601 -1.00527992]],{},{},{},{},{},{'V3': ['<1.3602843880653381']},{}
volcanoes-e4,./data/numerical_only/balanced,[[-0.24441534  0.30136901  2.07702999]],"{'V1': ['>=-0.4168289303779602'], 'V2': ['<1.5404983162879944', '>=-0.7909523248672485']}",{},{},{'V3': ['<2.3357590436935425']},{},"{'V3': ['>=1.0554819107055664'], 'V2': ['>=-0.9010583162307739']}",{}
volcanoes-e4,./data/numerical_only/balanced,[[-1.39383928 -0.56200177 -0.68954216]],{'V3': ['<0.08793435618281364']},{},{},{'V3': ['<0.18273188918828964']},{},{'V3': ['<0.14862561225891113']},{}
volcanoes-e4,./data/numerical_only/balanced,[[-1.31372792 -1.54771254 -1.06217947]],{},{},{},{'V2': ['<-0.807555615901947']},{},{'V3': ['<2.121627688407898']},{}
volcanoes-e4,./data/numerical_only/balanced,[[-1.63069028  0.61945299 -0.65253069]],{},{},{},{'V1': ['<-1.2858631014823914']},{},{'V3': ['<0.8756091594696045']},{}
volcanoes-e4,./data/numerical_only/balanced,[[-0.54047908  1.81488945  0.079774  ]],{'V3': ['<0.7684994339942932']},{},{},{'V3': ['<0.8897498250007629']},{},{'V3': ['<0.9704033732414246']},{}
volcanoes-e5,./data/numerical_only/balanced,[[0.80783413 1.2975041  0.89848326]],{'V3': ['<1.148549199104309']},{},{},{'V3': ['<1.820397138595581']},{},{'V3': ['<1.745162844657898']},{}
volcanoes-e5,./data/numerical_only/balanced,[[-0.38621247  0.71820454 -0.57607115]],{},{},{},{},{},{'V3': ['<3.503453254699707']},{}
volcanoes-e5,./data/numerical_only/balanced,[[0.05932731 1.28697138 0.09560286]],{},{},{},{},{},{'V3': ['<1.1499146223068237']},{}
volcanoes-e5,./data/numerical_only/balanced,[[ 0.40863049 -0.2824038  -0.07674382]],{},{},{},{},{},{'V3': ['<1.4839425086975098']},{}
volcanoes-e5,./data/numerical_only/balanced,[[-0.61432883 -0.83010521 -1.09667264]],{'V2': ['<-0.6580707728862762']},{},{},{},{},{'V3': ['<1.329828917980194']},{}
volcanoes-e5,./data/numerical_only/balanced,[[-0.6072002   0.20210129 -0.49263104]],{},{},{},{},{},{'V3': ['<1.5661788582801819']},{}
volcanoes-e5,./data/numerical_only/balanced,[[0.2731864  1.53273483 2.58531775]],"{'V1': ['<1.3816893100738525'], 'V3': ['>=1.7285006046295166'], 'V2': ['>=0.1424158811569214']}",{},{},{'V1': ['<1.4008070230484009']},{},"{'V1': ['<1.5438657999038696', '>=-0.871179848909378']}",{}
volcanoes-e5,./data/numerical_only/balanced,[[ 0.35516572 -1.00916144 -0.60682284]],{},{},{},{},{},{'V3': ['<0.9015175998210907']},{}
volcanoes-e5,./data/numerical_only/balanced,[[0.72941913 0.83406445 0.05648586]],{},{},{},{},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[-0.66422929  1.27643866 -0.46017553]],{},{},{},{},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[ 0.9789214  -0.60189629 -0.25041569]],{},{},{},{},{},{'V3': ['<1.5280662775039673']},{}
volcanoes-e5,./data/numerical_only/balanced,[[-0.50027065 -1.00916144 -0.162787  ]],{},{},{},{'V2': ['<-0.6440271437168121']},{},{'V3': ['<1.358468770980835']},{}
volcanoes-e5,./data/numerical_only/balanced,[[-0.17591769 -1.57090647  2.68676635]],"{'V3': ['>=2.6203408241271973'], 'V2': ['<-1.3462084531784058']}",{},{},"{'V3': ['>=2.6505777835845947'], 'V1': ['>=-0.7543093264102936']}",{},"{'V2': ['<-0.47312861680984497', '>=-1.6909290552139282']}",{}
volcanoes-e5,./data/numerical_only/balanced,[[ 1.624063   -0.10334757  0.41298767]],{},{},{},{},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[-0.57512133 -1.24790307 -0.91339309]],{'V2': ['<-0.6686035096645355']},{},{},{},{},{'V3': ['<1.4770686030387878']},{}
volcanoes-e5,./data/numerical_only/balanced,[[ 0.91476367 -0.8265943  -0.80607575]],{'V2': ['<-0.47199274599552155']},{},{},{},{},"{'V3': ['<1.6542395949363708'], 'V1': ['>=-1.3495652675628662']}",{}
volcanoes-e5,./data/numerical_only/balanced,[[-0.85313815  0.13890497  0.11858084]],{},{},{},{},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[ 0.93258527 -0.15601117 -0.88807235]],{},{},{},{},{},{'V3': ['<1.5727598667144775']},{}
volcanoes-e5,./data/numerical_only/balanced,[[ 0.16625685 -1.45153565 -0.23931716]],{},{},{},{},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[-0.74620861 -0.37719828  0.430866  ]],"{'V3': ['<0.9062806367874146'], 'V1': ['>=-1.017096757888794']}",{},{},{'V3': ['<1.3319771885871887']},{},{'V3': ['<1.26334547996521']},{}
volcanoes-e5,./data/numerical_only/balanced,[[-1.61233793 -1.17417404 -1.09939403]],{},{},{},{},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[ 0.98961436  0.85512989 -0.76826029]],{},{},{},{},{},{'V3': ['<2.5159637928009033']},{}
volcanoes-e5,./data/numerical_only/balanced,[[ 1.45654004 -1.54984103  1.14062761]],{'V1': ['>=0.3836802691221237']},{},{},{},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[-1.47689384 -0.67562532 -0.8664669 ]],"{'V3': ['>=-1.002122163772583'], 'V1': ['<-0.8531381487846375']}",{},{},{},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[ 1.26763118  0.31093939 -0.80109443]],{},{},{},{},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[-1.63372384  0.68309547  0.51527635]],{},{},{},{},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[ 0.26962208  1.51166939 -0.92673972]],{},{},{},{'V2': ['>=-0.4538464844226837']},{},{'V3': ['<0.9275366067886353']},{}
volcanoes-e5,./data/numerical_only/balanced,[[-0.0012661  -0.27187108 -1.01556345]],{'V2': ['>=-0.27187108993530273']},{},{},{},{},{'V3': ['<1.7403470873832703']},{}
volcanoes-e5,./data/numerical_only/balanced,[[ 0.90407072 -1.06182503 -0.62649965]],{'V2': ['<-0.47199274599552155']},{},{},{},{},{'V3': ['<1.4898112416267395']},{}
volcanoes-e5,./data/numerical_only/balanced,[[ 0.39437322  1.66614928 -0.60188884]],{},{},{},{'V3': ['<1.1510871648788452']},{},{'V3': ['<1.745311439037323']},{}
volcanoes-e5,./data/numerical_only/balanced,[[-0.4503702  -1.57090647 -0.61931756]],{},{},{},{},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[ 1.22842368 -0.45794912 -0.13079295]],{},{},{},{},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[-1.83332566 -1.18470676 -0.20587959]],{},{},{},{},{},{'V3': ['<1.9669569730758667']},{}
volcanoes-e5,./data/numerical_only/balanced,[[-1.5481802  -0.44039459 -0.60606558]],{},{},{},{},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[-0.81749497 -1.10746682  0.08549823]],{'V3': ['<0.39157743752002716']},{},{},{},{},{'V3': ['<1.3483057022094727']},{}
volcanoes-e5,./data/numerical_only/balanced,[[1.23911663 1.75041103 0.11369417]],{},{},{},{},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[ 0.76506231  1.188666   -0.26677951]],{},{},{},{},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[ 0.59041072 -0.95298693  2.62442291]],"{'V2': ['>=-1.356741189956665'], 'V1': ['<0.7650623023509979', '>=-0.37017303705215454']}",{},{},"{'V1': ['<0.7196712791919708'], 'V3': ['>=1.847484290599823'], 'V2': ['>=-1.1666202545166016']}",{},"{'V3': ['>=2.1007213592529297'], 'V1': ['<0.7561515271663666', '>=0.26598723232746124']}",{}
volcanoes-e5,./data/numerical_only/balanced,[[ 0.99317868 -0.012064   -0.02875273]],{},{},{},{},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[-0.41472701  0.11783953 -0.56758752]],{},{},{},{},{},{'V3': ['<1.153135597705841']},{}
volcanoes-e5,./data/numerical_only/balanced,[[1.2925814  0.55319193 1.2155131 ]],{'V3': ['<2.094645619392395']},{},{},{'V3': ['<2.390572190284729']},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[ 0.18051413 -0.99862872  1.21515814]],{'V3': ['>=0.9569398462772369']},{},{},"{'V1': ['>=0.04815693199634552'], 'V3': ['<1.3235200643539429'], 'V2': ['>=-1.0933212637901306']}",{},"{'V1': ['>=-1.3325389623641968'], 'V3': ['<1.2413445711135864'], 'V2': ['<1.28789222240448']}",{}
volcanoes-e5,./data/numerical_only/balanced,[[ 1.31040299 -1.54281922  2.67950143]],{'V1': ['>=0.7543693482875824']},{},{},{'V2': ['>=-2.005350947380066']},{},"{'V2': ['<1.1869105696678162'], 'V1': ['>=0.5725112855434418']}",{}
volcanoes-e5,./data/numerical_only/balanced,[[-0.52522088 -0.83361611  0.16045471]],"{'V3': ['<0.39157743752002716'], 'V2': ['<-0.3140019625425339']}",{},{},{},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[ 1.545648   -0.86170337 -0.69594237]],{},{},{},{},{},{'V3': ['<1.3604565858840942']},{}
volcanoes-e5,./data/numerical_only/balanced,[[-1.22026293 -1.38833933 -0.0785778 ]],{},{},{},{'V2': ['<-0.6397128999233246']},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[-0.85670247  1.25537322 -0.9452215 ]],{},{},{},{},{},{'V3': ['<1.661587417125702']},{}
volcanoes-e5,./data/numerical_only/balanced,[[-1.81550407  1.2975041   0.80531714]],{'V2': ['>=0.5145719647407532']},{},{},{},{},{},{}
volcanoes-e5,./data/numerical_only/balanced,[[ 0.71516186  1.7328565  -0.0326455 ]],{},{},{},{'V3': ['<1.1510871648788452']},{},"{'V3': ['<2.819676399230957'], 'V2': ['>=-0.6598021686077118']}",{}
volcanoes-e5,./data/numerical_only/balanced,[[ 1.388818   -1.07937956 -1.02728909]],{},{},{},{},{},{'V3': ['<2.1090657711029053']},{}
wine-quality-red,./data/numerical_only/balanced,"[[ 1.99957435 -1.10511966  1.12470036  0.61099849  0.11760659  3.6459305
   1.0196798   1.83030733 -0.07200549  0.60105502  0.26002813]]","{'sulphates': ['>=-0.195621520280838'], 'alcohol': ['<1.1987006068229675', '>=-0.4439762383699417'], 'fixed_acidity': ['>=-0.2698209211230278'], 'free_sulfur_dioxide': ['>=2.593991994857788']}",{},{},"{'pH': ['>=-0.15839586034417152'], 'sulphates': ['>= 0.4488463881466406 * residual_sugar+0.23397232133174636'], 'chlorides': ['<0.21613114327192307'], 'alcohol': ['<0.3069617450237274', '>=0.16516229510307312'], 'fixed_acidity': ['>=1.5782520174980164'], 'total_sulfur_dioxide': ['<1.17913818359375'], 'volatile_acidity': ['<-1.026671290397644'], 'citric_acid': ['>=0.13620396703481674'], 'density': ['<1.8623900413513184']}",{},"{'pH': ['>=-0.13679826632142067'], 'sulphates': ['>=0.5448375046253204'], 'alcohol': ['>=-0.11935560777783394'], 'volatile_acidity': ['<-0.9212358295917511'], 'citric_acid': ['>=-1.4704190492630005'], 'free_sulfur_dioxide': ['>=1.4942381978034973'], 'density': ['>=0.6498835980892181']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 0.44834214 -1.27271396  0.71389667 -0.38227061 -0.41373646 -0.56182328
  -0.68322236 -0.80386073 -0.26638383  1.13217271  1.19870062]]","{'volatile_acidity': ['<-1.0213225185871124'], 'sulphates': ['>=0.5125354081392288'], 'residual_sugar': ['>=-0.4177445024251938']}",{},{},"{'volatile_acidity': ['<-1.0635792016983032'], 'sulphates': ['>=0.3945092558860779'], 'alcohol': ['>=0.9504939615726471']}",{},"{'sulphates': ['>=-0.1366084422916174'], 'alcohol': ['>=0.4110911339521408'], 'fixed_acidity': ['>=-1.2465226650238037'], 'volatile_acidity': ['<-1.2447815537452698']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 1.08032563  0.79428237  0.61119574 -0.45321841 -0.71128857 -0.94434636
  -0.89608513  0.45227172 -0.91431164 -1.11032421 -0.39704261]]","{'pH': ['>=-1.0115007758140564'], 'sulphates': ['<-0.07759536989033222'], 'alcohol': ['<-0.16237449273467064', '>=-0.6317107379436493'], 'total_sulfur_dioxide': ['<-0.0902475006878376'], 'volatile_acidity': ['<1.506558120250702']}",{},{},"{'chlorides': ['<-0.37122902274131775'], 'sulphates': ['<-0.9627915322780609'], 'alcohol': ['>=-0.472089946269989'], 'residual_sugar': ['<0.12618856877088547']}",{},"{'chlorides': ['<-0.4668707698583603'], 'alcohol': ['<0.3006502762436867', '>=-0.5000424981117249'], 'fixed_acidity': ['>=-0.05930066388100386'], 'residual_sugar': ['<-0.07639166340231895'], 'total_sulfur_dioxide': ['<0.9493193626403809'], 'volatile_acidity': ['>=-0.7425524890422821']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-1.6774205   1.71605101 -0.98066858 -0.94985296 -0.88131834 -0.27493098
   1.41499637 -2.30379949  1.6773996   1.13217271  2.41897486]]","{'sulphates': ['>=0.45352232456207275'], 'alcohol': ['>=0.7762980163097382'], 'total_sulfur_dioxide': ['>=-0.6376089155673981'], 'free_sulfur_dioxide': ['<0.29885362833738327']}",{},{},"{'chlorides': ['<-0.6674527823925018'], 'residual_sugar': ['<-0.6837987303733826'], 'total_sulfur_dioxide': ['>=0.1226152665913105'], 'volatile_acidity': ['>=0.47166335582733154'], 'density': ['<-0.5261335521936417']}",{},"{'sulphates': ['>=-0.13660844787955284'], 'chlorides': ['<-0.7587468028068542'], 'alcohol': ['>=1.2490188479423523'], 'residual_sugar': ['<-0.6577785611152649'], 'total_sulfur_dioxide': ['<1.8933032751083374', '>=-0.059838537126779556'], 'volatile_acidity': ['>=0.8327395021915436'], 'density': ['<-0.4222508817911148']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 2.51665175  0.40322901  1.12470036  0.18531173 -0.26496041 -1.03997712
  -0.8352672   1.40629637 -1.10868998 -0.52019345  0.91709887]]","{'pH': ['<-0.2663838267326355'], 'sulphates': ['<-0.07759536989033222'], 'alcohol': ['<1.0109661221504211']}",{},{},"{'sulphates': ['<-0.42591218650341034'], 'alcohol': ['<1.1329935789108276']}",{},"{'sulphates': ['<-0.363921195268631'], 'alcohol': ['<1.1048333644866943'], 'total_sulfur_dioxide': ['>=-1.19541335105896'], 'volatile_acidity': ['>=-1.3006463050842285'], 'citric_acid': ['>=-0.7466052174568176'], 'density': ['>=-1.00788152217865']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.24109439  0.0959728  -1.08336951  1.03668525 -0.00991575  1.06389977
   0.44190942 -0.13074334  0.3167512   0.06993732  0.26002813]]","{'pH': ['<0.9970753788948059'], 'sulphates': ['<1.132172703742981', '>=-0.7857522666454315'], 'alcohol': ['>=-0.25624173879623413'], 'residual_sugar': ['>=-0.3467967063188553'], 'citric_acid': ['<-0.05636026384308934']}",{},{},"{'sulphates': ['>=-0.57330521941185'], 'residual_sugar': ['>=0.22078563272953033'], 'alcohol': ['<0.4008289873600006', '>=-0.23812700808048248']}",{},"{'total_sulfur_dioxide': ['<1.323769450187683'], 'sulphates': ['>=-0.6265551745891571'], 'alcohol': ['>=-0.007629388710483909']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 1.82721521 -1.94309115  1.22740129  1.03668525  0.35139753 -1.13560789
  -0.71363133  1.51229911 -0.20159105  1.84032963 -0.30317536]]","{'pH': ['>=-0.7523296773433685'], 'sulphates': ['>=-0.07759536989033222'], 'alcohol': ['<-0.06850724294781685'], 'fixed_acidity': ['>=0.9941460490226746'], 'density': ['>=0.12101316079497337']}",{},{},"{'sulphates': ['>=0.9834597706794739'], 'alcohol': ['<-0.21452296525239944', '>=-0.6748896837234497']}",{},"{'sulphates': ['>=-0.2434825897216797'], 'alcohol': ['<0.13164126500487328'], 'total_sulfur_dioxide': ['<1.7708423733711243', '>=-0.8808806538581848'], 'volatile_acidity': ['<-1.041238248348236']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-1.56251441 -1.21684919  0.50849482 -0.80795737 -0.28621413 -0.37056175
   1.50622328 -0.7137584   0.05758008 -0.46118037 -1.1479806 ]]",{'alcohol': ['<-0.9133124649524689']},{},{},"{'alcohol': ['<-0.7357809543609619'], 'fixed_acidity': ['<-0.11369850859045982'], 'volatile_acidity': ['<-1.1330520510673523'], 'density': ['>=-0.7438194751739502']}",{},"{'sulphates': ['>=-0.764252781867981'], 'alcohol': ['<-0.48900896310806274'], 'fixed_acidity': ['<-0.12822359055280685'], 'citric_acid': ['<1.040776550769806'], 'density': ['>=-2.3143997192382812']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[-0.75817179  0.23563472 -1.39147228 -0.38227061  2.17921762 -0.37056175
  -0.04463405  0.00706022 -0.0072127  -0.34315421 -0.96024611]]","{'pH': ['<0.5435259342193604'], 'sulphates': ['>=-0.6087130606174469'], 'alcohol': ['<-0.25624173879623413'], 'total_sulfur_dioxide': ['<-0.04463404789566994'], 'citric_acid': ['<-1.3144466280937195'], 'density': ['>=-0.5759548544883728']}",{},{},"{'pH': ['<0.15594066679477692'], 'sulphates': ['<1.2122618556022644', '>=-0.372660756111145'], 'chlorides': ['<2.449298620223999'], 'alcohol': ['<-0.4439762383699417'], 'total_sulfur_dioxide': ['>=-0.24663648009300232'], 'volatile_acidity': ['>=-0.013761559035629034'], 'density': ['<0.3197682946920395']}",{},"{'sulphates': ['<0.8272698521614075'], 'alcohol': ['<-0.4189613461494446', '>=-1.288781464099884'], 'fixed_acidity': ['<0.9941460490226746'], 'total_sulfur_dioxide': ['>=-0.4053083211183548'], 'free_sulfur_dioxide': ['>=-0.8454858660697937']}",{}
wine-quality-red,./data/numerical_only/balanced,"[[ 0.44834214 -0.93752536  0.61119574 -0.5241662  -0.58376624  0.49011516
   0.25945562 -0.95226457 -0.84951886  0.95513348  0.54162988]]","{'chlorides': ['<-0.44561704993247986', '>=-0.6156468391418457'], 'alcohol': ['<1.0578997135162354'], 'citric_acid': ['>=0.30309297144412994'], 'free_sulfur_dioxide': ['>=-0.17930021369829774']}",{},{},"{'pH': ['>=-0.9130891561508179'], 'chlorides': ['>=-0.6781759262084961'], 'sulphates': ['>=0.2314467951655388'], 'alcohol': ['>=0.3217828869819641'], 'residual_sugar': ['<-0.43081384897232056'], 'fixed_acidity': ['<0.5384156405925751'], 'total_sulfur_dioxide': ['<0.35061080753803253'], 'volatile_acidity': ['>=-1.0204002261161804'], 'free_sulfur_dioxide': ['>=0.2762042284011841'], 'density': ['<-0.745409220457077']}",{},"{'pH': ['<-0.6227441132068634'], 'chlorides': ['<-0.5203757286071777'], 'sulphates': ['>=0.6305615603923798'], 'alcohol': ['>=-0.8194452226161957'], 'residual_sugar': ['<-0.3720739930868149', '>=-0.6088517308235168'], 'fixed_acidity': ['<0.5744806826114655'], 'total_sulfur_dioxide': ['>=-0.19344023615121841'], 'volatile_acidity': ['<-0.9138075411319733'], 'citric_acid': ['>=0.4746931344270706'], 'density': ['<-0.785885363817215']}",{}
